[legalize_heu] log lengths/displacements in physical coords (geometry_scale=6.00)
[legalize_heu] snapped 37 boundary module(s) to die edge

[legalize_heu] multi-pass local move
  Tier 0 bbox_center=(23.00, 23.00)
  Tier 0 [iter=0] running sweeps (h-first)
  Tier 0 [near->far] init_w=1.00 mul=2.00 side_bias=0.00(axis=0)
    [move_apply] module_id=775 center=(22.1905, 13.1681) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=792 center=(23.1475, 5.93332) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=401 center=(23.2078, 38.2817) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=520 center=(23.4586, 3.99911) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=248 center=(23.637, 1.50433) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=741 center=(23.488, 20.6016) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=366 center=(23.5718, 35.6753) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=758 center=(23.5549, 16.9915) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=9 center=(23.6754, 12.6181) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=435 center=(23.6697, 29.3469) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=553 center=(23.8647, 8.2166) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=604 center=(24.0051, 24.9874) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=418 center=(24.058, 33.7244) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=436 center=(23.8112, 31.6518) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=587 center=(24.0166, 22.841) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=452 center=(24.2647, 27.0024) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=26 center=(25.2366, 14.8956) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=469 center=(25.3484, 19.4162) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=808 center=(25.2007, 6.25109) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=383 center=(25.3182, 39.6988) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=349 center=(25.5374, 29.1554) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=486 center=(25.3684, 17.131) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=536 center=(25.6965, 4.2247) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=570 center=(25.5726, 12.8809) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=621 center=(25.7362, 31.5061) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=638 center=(25.9608, 35.7957) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=43 center=(25.7233, 22.0775) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=264 center=(26.0913, 2.2493) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=552 center=(25.8452, 8.64087) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=603 center=(26.2105, 24.3711) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=60 center=(26.0916, 26.5751) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=94 center=(26.0836, 33.7187) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=791 center=(27.3137, 6.48329) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=8 center=(27.3531, 10.6598) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=297 center=(27.463, 16.3532) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=655 center=(27.5169, 40.0203) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=111 center=(27.5339, 38.1797) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=314 center=(27.6728, 20.358) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=586 center=(27.3724, 18.3865) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=25 center=(27.7087, 14.4454) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=42 center=(27.6903, 22.2141) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=77 center=(27.392, 29.6434) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=569 center=(27.7, 12.5271) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=59 center=(28.0515, 27.5965) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=519 center=(27.7669, 4.48255) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=620 center=(28.2906, 31.8663) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=689 center=(28.124, 33.6569) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=247 center=(28.2081, 2.32409) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=331 center=(28.4181, 25.781) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=602 center=(28.5119, 23.9535) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=672 center=(27.974, 35.8876) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=348 center=(29.4683, 30.1966) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=585 center=(29.5547, 18.368) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=296 center=(29.6934, 16.3863) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=280 center=(29.6169, 10.1277) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=400 center=(29.8605, 36.8075) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=535 center=(29.7932, 5.22076) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=568 center=(29.836, 12.2032) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=807 center=(29.6346, 7.2927) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=24 center=(29.9599, 14.3499) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=313 center=(29.923, 20.3146) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=41 center=(30.1804, 22.2759) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=76 center=(30.1404, 28.3196) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=128 center=(30.1757, 34.8053) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=263 center=(30.0333, 2.99902) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=365 center=(30.2258, 38.8174) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=58 center=(30.6376, 26.2522) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=637 center=(30.7242, 40.7551) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=417 center=(30.4712, 32.3941) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=330 center=(30.976, 24.3692) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=279 center=(31.5775, 10.0198) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=551 center=(31.4952, 7.84278) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=584 center=(31.886, 18.0776) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=7 center=(32.0962, 11.5862) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=75 center=(32.1278, 30.2488) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=295 center=(32.0145, 13.6142) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=312 center=(31.9991, 20.0334) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=434 center=(32.3301, 28.3202) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=518 center=(31.7854, 5.52676) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=93 center=(31.9361, 36.7831) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=246 center=(32.0841, 3.21508) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=145 center=(32.1574, 34.2466) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=329 center=(32.263, 22.2563) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=382 center=(32.6086, 39.074) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=619 center=(32.5596, 32.0806) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=706 center=(32.8159, 26.5387) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=57 center=(33.0762, 24.5788) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=534 center=(33.6368, 5.76932) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=654 center=(33.1014, 41.2497) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=23 center=(33.9378, 15.3367) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=278 center=(33.3895, 8.45069) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=110 center=(33.7548, 37.1017) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=127 center=(34.1514, 35.0003) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=262 center=(34.1762, 3.95131) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=757 center=(34.2271, 17.1025) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=40 center=(34.2909, 21.2847) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=567 center=(33.9652, 13.3825) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=740 center=(34.0999, 19.3066) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=774 center=(34.3717, 10.7417) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=74 center=(34.8902, 31.272) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=347 center=(34.4944, 29.3535) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=723 center=(34.9257, 22.8704) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=806 center=(33.728, 6.70407) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=618 center=(34.8088, 33.1149) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=162 center=(34.9704, 27.1766) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=364 center=(35.1191, 39.3196) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=636 center=(35.1526, 41.2152) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=451 center=(35.0466, 25.0972) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=550 center=(35.1313, 8.30075) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=92 center=(35.6919, 37.3173) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=517 center=(35.6671, 5.99528) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=502 center=(36.0381, 12.4549) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=196 center=(36.2236, 18.6562) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=213 center=(36.159, 14.6618) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=230 center=(36.314, 10.5261) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=399 center=(36.3283, 35.3752) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=485 center=(36.4971, 16.6116) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=245 center=(36.4451, 3.86085) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=346 center=(36.4136, 29.2201) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=468 center=(36.3571, 20.6598) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=671 center=(36.9515, 33.5007) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=6 center=(37.0067, 8.34685) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=416 center=(37.1172, 31.3214) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=179 center=(37.1161, 23.0452) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=653 center=(37.2274, 41.2188) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=381 center=(37.3859, 38.7298) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=789 center=(37.6157, 6.09966) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=501 center=(37.9705, 44.9273) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=109 center=(38.2185, 36.3801) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=212 center=(38.8093, 13.3874) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=722 center=(38.3897, 20.8531) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=773 center=(38.4679, 11.1356) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=144 center=(38.4126, 28.8424) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=433 center=(38.8753, 26.5997) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=484 center=(38.6292, 15.8234) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=705 center=(38.8313, 0.77257) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=739 center=(38.3757, 18.5736) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=229 center=(38.8565, 9.06911) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=161 center=(39.1957, 24.7181) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=178 center=(39.2329, 22.7359) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=670 center=(39.1095, 33.3382) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=688 center=(39.0137, 31.0468) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=363 center=(39.1045, 39.4667) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=756 center=(38.439, 14.7182) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=500 center=(39.4678, 6.53815) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=398 center=(40.3361, 34.9935) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=91 center=(40.0557, 37.1472) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=195 center=(40.2493, 17.5946) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=228 center=(40.1805, 4.43468) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=467 center=(40.2755, 19.6096) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=687 center=(40.3603, 28.4869) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=483 center=(40.5804, 10.9149) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=211 center=(40.8364, 8.65576) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=415 center=(41.0424, 30.5262) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=635 center=(40.8065, 40.3306) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=126 center=(40.9767, 32.7129) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=194 center=(41.1472, 15.5064) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=432 center=(41.2963, 25.8269) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=466 center=(41.2451, 13.2284) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=704 center=(41.4867, 21.8687) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=772 center=(41.6676, 6.4487) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=160 center=(41.6115, 23.8119) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=380 center=(42.1079, 38.1789) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=108 center=(42.5358, 36.4696) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=143 center=(42.2705, 27.7497) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=177 center=(42.1365, 19.8643) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=449 center=(42.389, 17.6905) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=755 center=(42.4374, 10.4344) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=397 center=(42.548, 34.2635) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=652 center=(42.9012, 40.0138) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=193 center=(43.1946, 12.6579) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=414 center=(43.0043, 29.8659) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=125 center=(43.5103, 32.0063) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=738 center=(43.0791, 15.0392) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=431 center=(43.6256, 25.1284) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=448 center=(43.7228, 0.914126) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=159 center=(44.1271, 23.2076) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=703 center=(44.1295, 21.3273) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=465 center=(44.312, 10.4971) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=142 center=(44.3125, 27.1496) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=176 center=(44.5054, 16.9969) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=669 center=(44.694, 33.7481) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=721 center=(44.2927, 19.2351) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=686 center=(44.9355, 29.1003) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=641 center=(45.0488, 39.4984) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=720 center=(45.0407, 14.8936) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=737 center=(45.1782, 12.5793) dx=0 dy=0 rot90=0 weight=108
  Tier 0 [right->left] init_w=27.00 mul=4.00 side_bias=0.00(axis=1)
    [move_apply] module_id=641 center=(45.0488, 39.4984) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=669 center=(44.694, 33.7481) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=686 center=(44.9355, 29.1003) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=720 center=(45.0407, 14.8936) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=737 center=(45.1782, 12.5793) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=176 center=(44.5054, 16.9969) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=142 center=(44.3125, 27.1496) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=159 center=(44.1271, 23.2076) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=465 center=(44.312, 10.4971) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=703 center=(44.1295, 21.3273) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=721 center=(44.2927, 19.2351) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=125 center=(43.5103, 32.0063) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=431 center=(43.6256, 25.1284) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=448 center=(43.7228, 0.914126) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=193 center=(43.1946, 12.6579) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=652 center=(42.9012, 40.0138) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=414 center=(43.0043, 29.8659) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=738 center=(43.0791, 15.0392) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=108 center=(42.5358, 36.4696) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=380 center=(42.1079, 38.1789) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=397 center=(42.548, 34.2635) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=449 center=(42.389, 17.6905) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=143 center=(42.2705, 27.7497) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=755 center=(42.4374, 10.4344) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=177 center=(42.1365, 19.8643) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=772 center=(41.6676, 6.4487) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=160 center=(41.6115, 23.8119) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=704 center=(41.4867, 21.8687) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=432 center=(41.2963, 25.8269) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=194 center=(41.1472, 15.5064) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=415 center=(41.0424, 30.5262) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=466 center=(41.2451, 13.2284) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=126 center=(40.9767, 32.7129) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=211 center=(40.8364, 8.65576) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=398 center=(40.3361, 34.9935) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=635 center=(40.8065, 40.3306) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=195 center=(40.2493, 17.5946) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=483 center=(40.5804, 10.9149) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=228 center=(40.1805, 4.43468) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=687 center=(40.3603, 28.4869) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=91 center=(40.0557, 37.1472) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=467 center=(40.2755, 19.6096) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=178 center=(39.2329, 22.7359) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=212 center=(38.8093, 13.3874) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=500 center=(39.4678, 6.53815) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=161 center=(39.1957, 24.7181) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=433 center=(38.8753, 26.5997) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=670 center=(39.1095, 33.3382) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=705 center=(38.8313, 0.77257) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=363 center=(39.1045, 39.4667) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=688 center=(39.0137, 31.0468) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=229 center=(38.8565, 9.06911) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=484 center=(38.6292, 15.8234) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=722 center=(38.3897, 20.8531) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=773 center=(38.4679, 11.1356) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=144 center=(38.4126, 28.8424) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=739 center=(38.3757, 18.5736) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=109 center=(38.2185, 36.3801) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=501 center=(37.9705, 44.9273) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=756 center=(38.439, 14.7182) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=789 center=(37.6157, 6.09966) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=381 center=(37.3859, 38.7298) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=416 center=(37.1172, 31.3214) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=653 center=(37.2274, 41.2188) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=671 center=(36.9515, 33.5007) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=6 center=(37.0067, 8.34685) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=179 center=(37.1161, 23.0452) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=485 center=(36.4971, 16.6116) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=196 center=(36.2236, 18.6562) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=245 center=(36.4451, 3.86085) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=230 center=(36.314, 10.5261) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=346 center=(36.4136, 29.2201) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=399 center=(36.3283, 35.3752) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=502 center=(36.0381, 12.4549) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=468 center=(36.3571, 20.6598) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=213 center=(36.159, 14.6618) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=92 center=(35.6919, 37.3173) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=517 center=(35.6671, 5.99528) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=636 center=(35.1526, 41.2152) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=74 center=(34.8902, 31.272) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=364 center=(35.1191, 39.3196) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=723 center=(34.9257, 22.8704) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=162 center=(34.9704, 27.1766) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=451 center=(35.0466, 25.0972) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=550 center=(35.1313, 8.30075) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=618 center=(34.8088, 33.1149) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=40 center=(34.2909, 21.2847) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=127 center=(34.1514, 35.0003) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=262 center=(34.1762, 3.95131) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=347 center=(34.4944, 29.3535) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=757 center=(34.2271, 17.1025) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=774 center=(34.3717, 10.7417) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=23 center=(33.9378, 15.3367) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=740 center=(34.0999, 19.3066) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=567 center=(33.9652, 13.3825) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=534 center=(33.6368, 5.76932) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=110 center=(33.7548, 37.1017) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=278 center=(33.3895, 8.45069) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=57 center=(33.0762, 24.5788) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=382 center=(32.6086, 39.074) dx=0 dy=0 rot90=0 weight=108
    [move_apply] module_id=654 center=(33.1014, 41.2497) dx=0 dy=0 rot90=0 weight=108
